date,gold,oil,spx,vfh,vgt,nvda
2015-10-26,1167.0,43.98,2071.18,49.09,110.309998,28.459999
2015-10-27,1166.800049,43.200001,2065.89,48.75,109.620003,28.440001000000002
2015-10-28,1177.099976,45.939999,2090.35,49.880001,111.540001,28.67
2015-10-29,1147.199951,46.060001,2089.41,49.689999,111.019997,27.68
2015-10-30,1141.5,46.59,2079.36,49.029999,110.459999,28.370001000000002
2015-11-02,1135.800049,46.139998999999996,2104.05,49.84,111.519997,28.700001
2015-11-03,1114.199951,47.900002,2109.79,49.779999,112.25,28.5
2015-11-04,1106.5,46.32,2102.31,49.630001,112.459999,28.030001000000002
2015-11-05,1104.400024,45.200001,2099.93,49.93,112.120003,27.709999
2015-11-06,1087.599976,44.290001000000004,2099.2,50.330002,112.779999,31.549999
2015-11-09,1087.900024,43.869999,2078.58,49.740002000000004,111.709999,31.41
2015-11-10,1088.199951,44.209998999999996,2081.72,49.959998999999996,110.889999,30.809998999999998
2015-11-11,1084.699951,42.93,2075.0,49.880001,110.83000200000001,30.51
2015-11-12,1080.800049,41.75,2045.97,49.09,109.720001,30.4
2015-11-13,1080.800049,40.740002000000004,2023.04,48.66,107.57,29.799999
2015-11-16,1083.699951,41.740002000000004,2053.19,49.240002000000004,109.010002,30.4
2015-11-17,1068.699951,40.669998,2050.44,49.139998999999996,109.08000200000001,30.4
2015-11-18,1068.800049,40.75,2083.58,49.939999,110.82,31.030001000000002
2015-11-19,1078.0,40.540001000000004,2081.24,50.009997999999996,111.269997,31.120001000000002
2015-11-20,1076.400024,40.389998999999996,2089.17,50.130001,112.120003,31.389999
2015-11-23,1066.800049,41.75,2086.59,50.060001,111.529999,30.92
2015-11-24,1074.300049,42.869999,2089.14,49.950001,111.66999799999999,31.17
2015-11-25,1070.5,43.040001000000004,2088.87,50.009997999999996,111.41999799999999,31.129998999999998
2015-11-27,1056.199951,41.709998999999996,2090.11,50.189999,111.610001,31.389999
2015-11-30,1065.800049,41.650002,2080.41,50.07,111.769997,31.719998999999998
2015-12-01,1063.800049,41.849998,2102.63,50.610001000000004,112.769997,32.75
2015-12-02,1054.199951,39.939999,2079.51,49.950001,112.16999799999999,32.5
2015-12-03,1061.699951,41.080002,2049.62,49.220001,110.610001,32.43
2015-12-04,1084.5,39.970001,2091.69,50.349998,113.019997,33.75
2015-12-07,1076.400024,37.650002,2077.07,49.93,112.290001,33.110001000000004
2015-12-08,1076.300049,37.509997999999996,2063.59,49.32,112.099998,33.560001
2015-12-09,1077.599976,37.16,2047.62,48.779999,110.41999799999999,32.709998999999996
2015-12-10,1073.099976,36.759997999999996,2052.23,48.77,110.68,32.98
2015-12-11,1076.900024,35.619999,2012.37,47.799999,108.370003,32.490002000000004
2015-12-14,1064.699951,36.310001,2021.94,47.82,108.91999799999999,32.57
2015-12-15,1062.900024,37.349998,2043.41,48.849998,109.440002,32.970001
2015-12-16,1078.0,35.52,2073.07,49.599998,110.900002,33.169998
2015-12-17,1050.800049,34.950001,2041.89,48.919998,109.209999,32.669998
2015-12-18,1066.199951,34.73,2005.55,47.84,107.050003,32.139998999999996
2015-12-21,1081.900024,34.740002000000004,2021.15,48.209998999999996,108.099998,32.900002
2015-12-22,1074.800049,36.139998999999996,2038.97,48.619999,108.809998,32.93
2015-12-23,1069.400024,37.5,2064.29,48.84,109.360001,33.060001
2015-12-24,1077.199951,38.099998,2060.99,48.82,109.309998,33.169998
2015-12-28,1070.5,36.810001,2056.5,48.790001000000004,109.290001,33.139998999999996
2015-12-29,1077.5,37.869999,2078.36,49.290001000000004,110.650002,33.68
2015-12-30,1060.099976,36.599998,2063.36,48.91,109.800003,33.389998999999996
2015-12-31,1060.300049,37.040001000000004,2043.94,48.450001,108.290001,32.959998999999996
2016-01-04,1075.099976,36.759997999999996,2012.66,47.560001,106.610001,32.369999
2016-01-05,1078.400024,35.970001,2016.71,47.740002000000004,106.099998,32.889998999999996
2016-01-06,1091.900024,33.970001,1990.26,47.080002,104.660004,31.530001000000002
2016-01-07,1107.699951,33.27,1943.09,45.790001000000004,101.290001,30.280001000000002
2016-01-08,1097.800049,33.16,1922.03,45.060001,100.41999799999999,29.629998999999998
2016-01-11,1096.5,31.41,1923.67,45.200001,100.910004,29.68
2016-01-12,1085.599976,30.440001000000002,1938.68,45.369999,102.059998,30.18
2016-01-13,1087.5,30.48,1890.28,44.18,99.199997,29.26
2016-01-14,1073.900024,31.200001,1921.84,44.549999,101.110001,28.67
2016-01-15,1091.5,29.42,1880.33,43.619999,98.099998,27.110001
2016-01-19,1089.900024,28.459999,1881.33,43.549999,97.839996,27.33
2016-01-20,1107.099976,26.549999,1859.33,42.709998999999996,97.32,27.48
2016-01-21,1099.099976,29.530001000000002,1868.99,42.57,97.57,27.799999
2016-01-22,1097.199951,32.189999,1906.9,43.439999,100.300003,28.450001
2016-01-25,1106.199951,30.34,1877.08,42.48,98.82,28.42
2016-01-26,1121.699951,31.450001,1903.63,43.32,99.839996,28.700001
2016-01-27,1116.099976,32.299999,1882.95,43.130001,97.440002,28.360001
2016-01-28,1115.599976,33.220001,1893.36,43.189999,98.519997,28.049999
2016-01-29,1116.400024,33.619999,1940.24,44.330002,101.93,29.290001
2016-02-01,1127.900024,31.620001000000002,1939.38,44.16,102.18,29.299999
2016-02-02,1127.300049,29.879998999999998,1903.03,43.110001000000004,100.110001,28.059998999999998
2016-02-03,1141.300049,32.279999,1912.53,43.139998999999996,99.879997,28.200001
2016-02-04,1157.599976,31.719998999999998,1915.45,43.490002000000004,100.120003,28.209999
2016-02-05,1157.800049,30.889999,1880.05,42.849998,96.370003,26.43
2016-02-08,1197.900024,29.690001000000002,1853.44,41.799999,94.629997,25.219998999999998
2016-02-09,1198.699951,27.940001000000002,1852.21,41.630001,94.190002,25.49
2016-02-10,1194.699951,27.450001,1851.86,41.52,94.620003,25.43
2016-02-11,1247.900024,26.209999,1829.08,40.380001,94.290001,25.299999
2016-02-12,1239.099976,29.440001000000002,1864.78,41.84,95.66999799999999,25.73
2016-02-16,1207.900024,29.040001,1895.58,42.619999,97.660004,26.99
2016-02-17,1211.099976,30.66,1926.82,43.130001,100.059998,27.66
2016-02-18,1226.099976,30.77,1917.83,42.919998,99.43,30.040001
2016-02-19,1230.400024,29.639999,1917.78,42.990002000000004,99.83000200000001,30.440001000000002
2016-02-22,1209.5,31.48,1945.5,43.580002,101.199997,31.52
2016-02-23,1222.300049,31.870001000000002,1921.27,42.889998999999996,99.480003,31.6
2016-02-24,1238.699951,32.150002,1929.8,42.860001000000004,100.440002,31.82
2016-02-25,1238.199951,33.07,1951.7,43.470001,101.620003,31.889999
2016-02-26,1219.800049,32.779999,1948.05,43.709998999999996,101.519997,31.68
2016-02-29,1233.900024,33.75,1932.23,43.200001,100.940002,31.360001
2016-03-01,1230.300049,34.400002,1978.35,44.639998999999996,104.0,32.75
2016-03-02,1241.099976,34.66,1986.45,45.119999,104.269997,32.939999
2016-03-03,1257.400024,34.57,1993.4,45.470001,104.309998,32.650002
2016-03-04,1269.900024,35.919998,1999.99,45.610001000000004,104.629997,32.549999
2016-03-07,1263.199951,37.900002,2001.76,45.639998999999996,104.059998,32.34
2016-03-08,1262.099976,36.5,1979.26,44.900002,103.019997,31.75
2016-03-09,1256.599976,38.290001000000004,1989.26,44.939999,103.989998,31.73
2016-03-10,1272.0,37.84,1989.57,44.91,103.760002,31.68
2016-03-11,1258.699951,38.5,2022.19,46.060001,105.57,32.220001
2016-03-14,1244.400024,37.18,2019.64,45.880001,105.610001,32.299999
2016-03-15,1230.400024,36.34,2015.93,45.77,105.839996,32.139998999999996
2016-03-16,1229.300049,38.459998999999996,2027.22,45.790001000000004,107.019997,33.099998
2016-03-17,1264.5,40.200001,2040.59,46.34,107.610001,32.82
2016-03-18,1253.800049,39.439999,2049.58,46.740002000000004,107.970001,33.810001
2016-03-21,1243.800049,39.91,2051.6,46.52,107.860001,33.91
2016-03-22,1248.199951,41.450001,2049.8,46.43,107.989998,33.849998
2016-03-23,1223.699951,39.790001000000004,2036.71,46.009997999999996,107.150002,34.43
2016-03-24,1221.400024,39.459998999999996,2035.94,45.77,107.300003,34.48
2016-03-28,1219.900024,39.389998999999996,2037.05,45.93,107.050003,34.830002
2016-03-29,1235.599976,38.279999,2055.01,46.18,108.870003,35.389998999999996
2016-03-30,1226.900024,38.32,2063.95,46.43,109.610001,35.759997999999996
2016-03-31,1234.199951,38.34,2059.74,46.360001000000004,109.529999,35.630001
2016-04-01,1222.199951,36.790001000000004,2072.78,46.66,110.360001,36.150002
2016-04-04,1218.0,35.700001,2066.13,46.419998,109.779999,35.799999
2016-04-05,1228.400024,35.889998999999996,2045.17,45.790001000000004,108.639999,35.75
2016-04-06,1222.5,37.75,2066.66,46.040001000000004,109.83000200000001,35.799999
2016-04-07,1236.199951,37.259997999999996,2041.91,45.200001,108.25,35.43
2016-04-08,1242.5,39.720001,2047.6,45.389998999999996,108.279999,35.66
2016-04-11,1256.699951,40.360001000000004,2041.99,45.549999,108.059998,35.880001
2016-04-12,1259.400024,42.169998,2061.72,46.150002,108.559998,35.84
2016-04-13,1246.800049,41.759997999999996,2082.42,47.119999,110.260002,36.740002000000004
2016-04-14,1225.0,41.5,2082.78,47.18,110.099998,36.84
2016-04-15,1233.099976,40.360001000000004,2080.73,47.110001000000004,109.550003,37.130001
2016-04-18,1233.599976,39.779999,2094.34,47.419998,110.110001,36.970001
2016-04-19,1253.0,41.080002,2100.8,47.860001000000004,109.43,36.310001
2016-04-20,1253.199951,42.630001,2102.4,48.220001,109.699997,36.450001
2016-04-21,1249.0,43.18,2091.48,47.73,109.620003,36.41
2016-04-22,1228.699951,43.73,2091.58,48.169998,107.980003,36.27
2016-04-25,1238.900024,42.639998999999996,2087.79,48.080002,107.769997,36.450001
2016-04-26,1242.199951,44.040001000000004,2091.7,48.389998999999996,107.58000200000001,36.48
2016-04-27,1249.199951,45.330002,2095.15,48.450001,106.800003,37.310001
2016-04-28,1265.5,46.029999,2075.81,47.990002000000004,105.370003,36.200001
2016-04-29,1289.199951,45.919998,2065.3,47.68,104.410004,35.529999
2016-05-02,1294.699951,44.779999,2081.43,48.18,105.019997,36.0
2016-05-03,1290.699951,43.650002,2063.37,47.580002,104.07,35.57
2016-05-04,1273.300049,43.779999,2051.12,47.32,103.610001,34.759997999999996
2016-05-05,1271.400024,44.32,2050.63,47.310001,103.620003,34.970001
2016-05-06,1292.900024,44.66,2057.14,47.540001000000004,104.279999,35.330002
2016-05-09,1265.599976,43.439999,2058.69,47.540001000000004,104.379997,35.279999
2016-05-10,1263.900024,44.66,2084.39,48.119999,105.75,35.959998999999996
2016-05-11,1274.599976,46.23,2064.46,47.599998,105.07,36.060001
2016-05-12,1270.300049,46.700001,2064.11,47.66,104.529999,35.57
2016-05-13,1271.900024,46.209998999999996,2046.61,47.119999,104.279999,40.98
2016-05-16,1273.400024,47.720001,2066.66,47.400002,105.629997,42.189999
2016-05-17,1276.199951,48.310001,2047.21,47.0,104.540001,42.279999
2016-05-18,1273.699951,48.189999,2047.63,47.759997999999996,105.129997,43.360001000000004
2016-05-19,1254.199951,48.16,2040.04,47.330002,104.559998,43.549999
2016-05-20,1252.400024,47.75,2052.32,47.689999,105.889999,44.330002
2016-05-23,1251.099976,48.080002,2048.04,47.610001000000004,105.870003,44.400002
2016-05-24,1228.900024,48.619999,2076.06,48.389998999999996,108.120003,45.360001000000004
2016-05-25,1223.5,49.560001,2090.54,48.830002,108.870003,45.169998
2016-05-26,1220.099976,49.48,2090.1,48.619999,109.16999799999999,45.650002
2016-05-27,1213.800049,49.330002,2099.06,48.959998999999996,109.809998,45.900002
2016-05-31,1214.800049,49.099998,2096.96,48.889998999999996,109.989998,46.720001
2016-06-01,1211.900024,49.009997999999996,2099.33,49.02,109.93,46.810001
2016-06-02,1209.800049,49.169998,2105.26,49.099998,109.93,47.139998999999996
2016-06-03,1240.099976,48.619999,2099.13,48.52,109.550003,46.48
2016-06-06,1244.599976,49.689999,2109.41,48.799999,109.959999,46.240002000000004
2016-06-07,1244.400024,50.360001000000004,2112.13,48.669998,110.18,46.330002
2016-06-08,1259.800049,51.23,2119.12,48.790001000000004,110.540001,46.18
2016-06-09,1270.199951,50.560001,2115.48,48.509997999999996,110.449997,47.380001
2016-06-10,1273.400024,49.07,2096.07,47.91,109.120003,46.200001
2016-06-13,1284.400024,48.880001,2079.06,47.540001000000004,108.129997,46.790001000000004
2016-06-14,1285.599976,48.490002000000004,2075.32,46.860001000000004,108.239998,46.880001
2016-06-15,1285.800049,48.009997999999996,2071.5,46.950001,108.050003,47.360001000000004
2016-06-16,1296.099976,46.209998999999996,2077.99,47.07,108.25,47.549999
2016-06-17,1292.5,47.98,2071.22,47.009997999999996,107.260002,46.720001
2016-06-20,1290.0,49.369999,2083.25,47.32,108.050003,47.560001
2016-06-21,1270.5,48.849998,2088.9,47.220001,108.25,47.27
2016-06-22,1268.0,49.130001,2085.45,47.169998,107.769997,47.23
2016-06-23,1261.199951,50.110001000000004,2113.32,48.110001000000004,109.440002,48.490002000000004
2016-06-24,1320.0,47.639998999999996,2037.41,45.75,104.690002,45.73
2016-06-27,1322.5,46.330002,2000.54,44.509997999999996,101.940002,45.240002000000004
2016-06-28,1315.300049,47.849998,2036.09,45.580002,104.029999,45.900002
2016-06-29,1323.900024,49.880001,2070.77,46.610001000000004,105.760002,46.650002
2016-06-30,1318.400024,48.330002,2098.86,47.360001000000004,107.089996,47.009997999999996
2016-07-01,1336.699951,48.990002000000004,2102.95,47.150002,107.160004,46.66
2016-07-05,1356.400024,46.599998,2088.55,46.5,106.290001,47.349998
2016-07-06,1364.900024,47.43,2099.73,46.669998,106.870003,47.650002
2016-07-07,1360.099976,45.139998999999996,2097.9,46.700001,107.209999,48.889998999999996
2016-07-08,1356.599976,45.41,2129.9,47.529999,109.150002,50.849998
2016-07-11,1355.0,44.759997999999996,2137.16,47.860001000000004,109.82,52.02
2016-07-12,1334.099976,46.799999,2152.14,48.439999,110.910004,52.799999
2016-07-13,1342.400024,44.75,2152.43,48.450001,110.83000200000001,52.779999
2016-07-14,1331.300049,45.68,2163.75,48.759997999999996,111.629997,53.32
2016-07-15,1326.5,45.950001,2161.74,48.759997999999996,111.440002,52.700001
2016-07-18,1328.400024,45.240002000000004,2166.89,48.900002,112.220001,52.970001
2016-07-19,1331.5,44.650002,2163.78,48.939999,112.050003,53.52
2016-07-20,1318.800049,44.939999,2173.02,48.990002000000004,113.57,54.220001
2016-07-21,1330.5,44.75,2165.17,48.84,112.900002,53.220001
2016-07-22,1323.099976,44.189999,2175.03,49.150002,113.540001,54.669998
2016-07-25,1319.300049,43.130001,2168.48,49.049999,113.510002,55.68
2016-07-26,1320.699951,42.919998,2169.18,49.09,114.029999,56.630001
2016-07-27,1326.599976,41.919998,2166.58,49.07,114.900002,56.060001
2016-07-28,1332.300049,41.139998999999996,2170.06,49.209998999999996,115.18,56.18
2016-07-29,1349.0,41.599998,2173.6,49.209998999999996,115.199997,57.099998
2016-08-01,1351.400024,40.060001,2170.84,49.060001,115.709999,56.73
2016-08-02,1364.400024,39.509997999999996,2157.03,48.619999,114.629997,56.040001000000004
2016-08-03,1356.099976,40.830002,2163.79,49.060001,115.07,56.189999
2016-08-04,1358.800049,41.93,2164.25,48.959998999999996,115.730003,57.23
2016-08-05,1336.400024,41.799999,2182.87,49.790001000000004,117.089996,58.200001
2016-08-08,1333.400024,43.02,2180.89,49.84,117.110001,58.740002000000004
2016-08-09,1339.0,42.77,2181.74,49.900002,117.309998,58.889998999999996
2016-08-10,1344.300049,41.709998999999996,2175.49,49.59,116.989998,58.509997999999996
2016-08-11,1342.5,43.490002000000004,2185.79,49.580002,117.43,59.700001
2016-08-12,1335.800049,44.490002000000004,2184.05,49.5,117.339996,63.040001000000004
2016-08-15,1340.300049,45.740002000000004,2190.15,49.790001000000004,118.010002,62.98
2016-08-16,1350.5,46.580002,2178.15,49.619999,117.400002,62.599998
2016-08-17,1342.699951,46.790001000000004,2182.22,49.759997999999996,117.25,61.150002
2016-08-18,1351.199951,48.220001,2187.02,49.77,117.440002,62.099998
2016-08-19,1340.400024,48.52,2183.87,49.700001,117.699997,62.259997999999996
2016-08-22,1337.699951,47.049999,2182.64,49.759997999999996,117.650002,62.52
2016-08-23,1340.599976,48.099998,2186.9,49.849998,118.199997,62.91
2016-08-24,1324.400024,46.77,2175.44,49.779999,117.550003,61.939999
2016-08-25,1320.099976,47.330002,2172.47,49.93,117.790001,61.529999
2016-08-26,1321.5,47.639998999999996,2169.04,49.93,117.900002,62.029999
2016-08-29,1322.900024,46.98,2180.38,50.389998999999996,118.220001,61.990002000000004
2016-08-30,1311.699951,46.349998,2176.12,50.77,118.0,61.630001
2016-08-31,1306.900024,44.700001,2170.95,50.799999,117.889999,61.34
2016-09-01,1312.199951,43.16,2170.86,50.560001,118.33000200000001,63.150002
2016-09-02,1322.099976,44.439999,2179.98,50.849998,118.83000200000001,62.529999
2016-09-06,1349.400024,44.830002,2186.48,50.549999,119.339996,63.119999
2016-09-07,1344.300049,45.5,2186.16,50.610001000000004,119.620003,62.189999
2016-09-08,1336.800049,47.619999,2181.3,50.650002,118.610001,62.639998999999996
2016-09-09,1330.099976,45.880001,2127.81,49.950001,115.82,59.52
2016-09-12,1321.0,46.290001000000004,2159.04,50.439999,117.660004,60.75
2016-09-13,1319.0,44.900002,2127.02,49.639998999999996,116.83000200000001,59.869999
2016-09-14,1321.5,43.580002,2125.77,49.389998999999996,117.41999799999999,60.400002
2016-09-15,1313.5,43.91,2147.26,49.810001,119.360001,62.689999
2016-09-16,1305.800049,43.029999,2139.16,49.27,118.91999799999999,62.84
2016-09-19,1313.5,43.299999,2139.12,49.549999,118.790001,63.669998
2016-09-20,1313.699951,43.439999,2139.76,49.279999,118.360001,63.09
2016-09-21,1326.900024,45.34,2163.12,49.599998,119.699997,64.860001
2016-09-22,1340.400024,46.32,2177.18,49.84,120.519997,65.019997
2016-09-23,1337.199951,44.48,2164.69,49.490002000000004,119.440002,64.949997
2016-09-26,1339.699951,45.93,2146.1,48.720001,118.68,64.339996
2016-09-27,1325.900024,44.669998,2159.93,49.080002,120.029999,66.540001
2016-09-28,1319.400024,47.049999,2171.37,49.369999,120.410004,66.779999
2016-09-29,1321.699951,47.830002,2151.13,48.689999,119.699997,67.400002
2016-09-30,1313.300049,48.240002000000004,2168.27,49.360001000000004,120.370003,68.519997
2016-10-03,1309.0,48.810001,2161.2,49.119999,120.019997,68.449997
2016-10-04,1266.300049,48.689999,2150.49,49.330002,119.769997,68.300003
2016-10-05,1265.199951,49.830002,2159.73,50.049999,120.389999,68.230003
2016-10-06,1249.800049,50.439999,2160.77,50.02,120.57,67.339996
2016-10-07,1248.900024,49.810001,2153.74,50.09,120.18,66.849998
2016-10-11,1253.0,50.790001000000004,2136.73,49.82,119.349998,66.129997
2016-10-12,1251.099976,50.18,2139.18,49.900002,119.389999,66.43
2016-10-13,1255.0,50.439999,2132.55,49.369999,118.620003,65.349998
2016-10-14,1253.099976,50.349998,2132.98,49.580002,119.059998,65.989998
2016-10-17,1254.400024,49.939999,2126.5,49.380001,118.75,65.610001
2016-10-18,1260.800049,50.290001000000004,2139.6,49.709998999999996,119.5,66.610001
2016-10-19,1267.900024,51.599998,2144.29,50.169998,119.620003,66.470001
2016-10-20,1265.599976,50.43,2141.34,50.080002,119.32,67.730003
2016-10-21,1265.900024,50.849998,2141.16,50.119999,119.93,67.540001
2016-10-24,1262.0,50.52,2151.33,50.330002,121.309998,70.709999
2016-10-25,1271.900024,49.959998999999996,2143.16,50.189999,120.860001,71.870003
2016-10-26,1264.800049,49.18,2139.43,50.450001,120.25,72.160004
2016-10-27,1267.900024,49.720001,2133.04,50.490002000000004,119.650002,70.68
2016-10-28,1275.5,48.700001,2126.41,50.279999,119.709999,70.559998
2016-10-31,1271.5,46.860001000000004,2126.15,50.279999,119.720001,71.160004
2016-11-01,1286.400024,46.669998,2111.72,50.040001000000004,118.75,69.050003
2016-11-02,1306.800049,45.34,2097.94,49.630001,117.83000200000001,68.760002
2016-11-03,1302.099976,44.66,2088.66,49.709998999999996,116.93,67.959999
2016-11-04,1303.300049,44.07,2085.18,49.52,116.599998,67.57
2016-11-07,1278.300049,44.889998999999996,2131.52,50.759997999999996,119.279999,71.269997
2016-11-08,1273.400024,44.98,2139.56,50.779999,119.870003,71.160004
2016-11-09,1272.599976,45.27,2163.26,52.830002,119.699997,69.959999
2016-11-10,1265.5,44.66,2167.48,54.720001,118.050003,67.769997
2016-11-14,1221.199951,43.32,2164.2,56.299999,117.120003,83.639999
2016-11-15,1224.0,45.810001,2180.39,56.380001,118.690002,86.190002
2016-11-16,1223.400024,45.57,2176.94,55.66,119.720001,91.629997
2016-11-17,1216.5,45.419998,2187.12,56.330002,120.66999799999999,92.389999
2016-11-18,1208.5,45.689999,2181.9,56.450001,120.389999,93.360001
2016-11-21,1209.599976,47.490002000000004,2198.18,56.599998,121.57,92.980003
2016-11-22,1211.0,48.029999,2202.94,56.73,121.730003,93.650002
2016-11-23,1189.099976,47.959998999999996,2204.72,57.040001000000004,121.300003,93.970001
2016-11-25,1178.199951,46.060001,2213.35,57.169998,121.620003,94.160004
2016-11-28,1190.599976,47.080002,2201.72,56.419998,121.540001,94.110001
2016-11-29,1187.900024,45.23,2204.66,56.59,121.690002,93.25
2016-11-30,1170.800049,49.439999,2198.81,57.240002000000004,120.349998,92.199997
2016-12-01,1166.900024,51.060001,2191.08,58.09,117.43,87.639999
2016-12-02,1175.099976,51.68,2191.95,57.580002,117.870003,88.449997
2016-12-05,1174.0,51.790001000000004,2204.71,58.259997999999996,119.190002,91.879997
2016-12-06,1167.599976,50.93,2212.23,58.869999,119.57,93.389999
2016-12-07,1175.0,49.77,2241.35,59.709998999999996,121.68,95.07
2016-12-08,1169.800049,50.84,2246.19,60.389998999999996,122.370003,93.480003
2016-12-09,1159.400024,51.5,2259.53,60.490002000000004,123.019997,91.82
2016-12-12,1163.5,52.830002,2256.96,59.84,122.41999799999999,89.589996
2016-12-13,1156.699951,52.98,2271.72,59.939999,123.82,91.16999799999999
2016-12-14,1161.300049,51.040001000000004,2253.28,59.32,123.019997,96.449997
2016-12-15,1127.800049,50.900002,2262.03,59.880001,123.559998,98.709999
2016-12-16,1135.300049,51.900002,2258.07,59.41,122.690002,100.410004
2016-12-19,1140.5,52.119999,2262.53,59.57,123.410004,101.629997
2016-12-20,1131.5,52.23,2270.76,60.240002000000004,123.83000200000001,105.16999799999999
2016-12-21,1131.099976,52.490002000000004,2265.18,60.09,123.470001,105.83000200000001
2016-12-22,1128.800049,52.950001,2260.96,59.919998,123.0,107.110001
2016-12-23,1131.900024,53.02,2263.79,60.040001000000004,123.16999799999999,109.779999
2016-12-27,1137.300049,53.900002,2268.88,60.16,123.790001,117.32
2016-12-28,1139.400024,54.060001,2249.92,59.549999,122.550003,109.25
2016-12-29,1156.400024,53.77,2249.26,59.169998,122.620003,111.43
2016-12-30,1150.0,53.720001,2238.83,59.349998,121.5,106.739998
2017-01-03,1160.400024,52.330002,2257.83,59.799999,122.459999,102.010002
2017-01-04,1163.800049,53.259997999999996,2270.75,60.470001,123.199997,104.389999
2017-01-05,1179.699951,53.759997999999996,2269.0,59.810001,123.290001,101.739998
2017-01-06,1171.900024,53.990002000000004,2276.98,60.049999,124.41999799999999,103.099998
2017-01-09,1183.5,51.959998999999996,2268.9,59.540001000000004,124.639999,107.279999
2017-01-10,1184.199951,50.82,2268.9,59.810001,124.629997,106.470001
2017-01-11,1195.599976,52.25,2275.32,60.09,125.389999,105.160004
2017-01-12,1198.900024,53.009997999999996,2270.44,59.59,125.010002,103.440002
2017-01-13,1195.300049,52.369999,2274.64,59.950001,125.5,103.43
2017-01-17,1212.0,52.48,2267.89,58.59,124.800003,101.110001
2017-01-18,1211.300049,51.080002,2271.89,59.060001,125.279999,102.949997
2017-01-19,1200.900024,51.369999,2263.69,58.740002000000004,124.91999799999999,105.160004
2017-01-20,1204.300049,52.419998,2271.31,59.0,125.589996,104.010002
2017-01-23,1215.0,52.75,2265.2,58.740002000000004,125.650002,105.089996
2017-01-24,1210.300049,53.18,2280.07,59.439999,126.989998,107.33000200000001
2017-01-25,1197.300049,52.75,2298.37,60.330002,128.350006,107.790001
2017-01-26,1189.5,53.779999,2296.68,60.52,128.029999,109.650002
2017-01-27,1188.099976,53.169998,2294.69,60.220001,128.389999,111.769997
2017-01-30,1193.199951,52.630001,2280.9,59.73,127.349998,110.019997
2017-01-31,1208.599976,52.810001,2278.87,59.439999,126.739998,109.18
2017-02-01,1205.599976,53.880001,2279.55,59.5,127.650002,113.949997
2017-02-02,1216.699951,53.540001000000004,2280.85,59.25,127.709999,115.389999
2017-02-03,1218.5,53.830002,2297.42,60.43,128.729996,114.379997
2017-02-06,1230.0,53.009997999999996,2292.56,60.220001,128.91000400000001,117.309998
2017-02-07,1234.199951,52.169998,2293.08,60.080002,129.369995,119.129997
2017-02-08,1237.599976,52.34,2294.67,59.650002,129.58999599999999,118.610001
2017-02-09,1235.099976,53.0,2307.87,60.450001,130.220001,116.379997
2017-02-10,1234.400024,53.860001000000004,2316.1,60.619999,130.529999,113.620003
2017-02-13,1224.400024,52.93,2328.25,61.25,131.25,108.379997
2017-02-14,1223.900024,53.200001,2337.58,61.970001,131.720001,108.779999
2017-02-15,1231.699951,53.110001000000004,2349.25,62.400002,132.300003,109.0
2017-02-16,1240.0,53.360001000000004,2347.22,62.34,132.479996,107.25
2017-02-17,1237.599976,53.400002,2351.16,62.290001000000004,132.869995,107.230003
2017-02-21,1237.5,54.060001,2365.38,62.560001,133.66000400000001,111.07
2017-02-22,1232.0,53.59,2362.82,62.650002,133.830002,110.760002
2017-02-23,1250.199951,54.450001,2363.81,62.720001,133.520004,100.489998
2017-02-24,1256.900024,53.990002000000004,2367.34,62.259997999999996,133.78999299999998,101.459999
2017-02-27,1257.400024,54.049999,2369.75,62.52,133.820007,104.410004
2017-02-28,1252.599976,54.009997999999996,2363.64,62.32,133.0,101.480003
2017-03-01,1248.900024,53.830002,2395.96,63.990002000000004,134.869995,102.790001
2017-03-02,1231.900024,52.610001000000004,2381.92,63.02,133.869995,99.0
2017-03-03,1225.5,53.330002,2383.12,63.240002000000004,134.100006,98.43
2017-03-06,1224.5,53.200001,2375.31,62.860001000000004,133.850006,97.66999799999999
2017-03-07,1215.099976,53.139998999999996,2368.39,62.619999,133.96000700000002,98.739998
2017-03-08,1208.5,50.279999,2362.98,62.580002,134.119995,98.559998
2017-03-09,1202.400024,49.279999,2364.87,62.73,134.03999299999998,98.540001
2017-03-10,1200.699951,48.490002000000004,2372.6,62.73,134.729996,99.120003
2017-03-13,1202.400024,48.400002,2373.47,62.77,134.91000400000001,101.849998
2017-03-14,1201.900024,47.720001,2365.45,62.700001,134.53999299999998,101.779999
2017-03-15,1200.099976,48.860001000000004,2385.26,62.630001,135.399994,102.550003
2017-03-16,1226.5,48.75,2381.38,62.900002,135.770004,103.809998
2017-03-17,1229.800049,48.779999,2378.25,62.360001000000004,135.78999299999998,106.07
2017-03-20,1233.599976,48.220001,2373.47,61.759997999999996,135.970001,109.449997
2017-03-21,1246.099976,47.34,2344.02,59.900002,133.779999,105.910004
2017-03-22,1249.300049,48.040001000000004,2348.45,59.77,134.78999299999998,108.07
2017-03-23,1246.900024,47.700001,2345.96,59.93,134.46000700000002,107.089996
2017-03-24,1248.199951,47.970001,2343.98,59.75,134.190002,107.470001
2017-03-27,1255.400024,47.73,2341.59,59.48,134.28999299999998,108.25
2017-03-28,1255.300049,48.369999,2358.57,60.299999,135.220001,107.690002
2017-03-29,1253.400024,49.509997999999996,2361.13,60.040001000000004,135.53999299999998,107.339996
